requirement_id	source_line	clause_ordinal_on_line	family	normative_summary
RW-T09-S8-016	188	1	DESIGN_INPUT_EXPRESSION	首批 frame/stack/grid 授权票据列出的 fill/stroke/corner/padding/clip leaves。
RW-T09-S8-017	189	1	DESIGN_INPUT_EXPRESSION	首批 stack 授权 direction/gapMm/justifyContent/alignItems。
RW-T09-S8-018	190	1	DESIGN_INPUT_EXPRESSION	首批 grid 授权 row/column gaps 与 rows/columns [*] valueMm/weight。
RW-T09-S8-019	191	1	DESIGN_INPUT_EXPRESSION	首批 repeat 授权 itemLayout/instanceLayout 的 direction/gaps/columns variant leaves，且 optional baseline 必须 present。
RW-T09-S8-020	192	1	DESIGN_INPUT_EXPRESSION	首批 text 授权票据列出的 Run、alignment、overflow、line-height、maxLines、padding、stroke、minScale leaves。
RW-T09-S8-021	193	1	DESIGN_INPUT_EXPRESSION	首批 image 授权 imageRef/fit/sampling。
RW-T09-S8-022	194	1	DESIGN_INPUT_EXPRESSION	首批 rect 授权 fill/stroke/corner leaves。
RW-T09-S8-023	195	1	DESIGN_INPUT_EXPRESSION	首批 ellipse 授权 fill/stroke leaves。
RW-T09-S8-024	196	1	DESIGN_INPUT_EXPRESSION	首批 line 授权 start/end coordinates 与 stroke leaves。
RW-T09-S8-025	197	1	DESIGN_INPUT_EXPRESSION	首批 polygon 授权 points[*] coordinates 与 fill/stroke leaves。
RW-T09-S8-026	198	1	DESIGN_INPUT_EXPRESSION	首批 polyline 授权 points[*] coordinates 与 stroke leaves。
RW-T09-S8-027	199	1	DESIGN_INPUT_EXPRESSION	首批 path 授权 command coordinate leaves、fill/stroke leaves、fillRule。
RW-T09-S8-028	200	1	DESIGN_INPUT_EXPRESSION	首批 qrCode 授权 content/ECL/foreground/background。
RW-T09-S8-029	201	1	DESIGN_INPUT_EXPRESSION	首批 barcode 授权 format/value/foreground/background。
RW-T09-S8-030	203	1	SECURITY_FAULT	首批明确永不可授权 target exact 包括 identity/topology/union discriminator/mode/Canvas size/structural sources/array topology/whole containers 等票据集合。
RW-T09-S8-031	204	1	DESIGN_INPUT_EXPRESSION	target leaf、containers、concrete index 必须已存在于 authored static tree 并 unique-match Policy。
RW-T09-S8-032	204	2	EDITOR_AUTOMATED	omitted default member 不可 Binding；Editor 必须先 materialize legal baseline。
RW-T09-S8-033	204	3	SECURITY_FAULT	Binding 不创建 member、switch union variant、extend array 或改变 topology。
RW-T09-S8-034	205	1	DESIGN_INPUT_EXPRESSION	overlay result 必须 exact ValueType/enum 并重新通过 propertyValidation 与 aggregate validation。
RW-T09-S8-035	205	2	SECURITY_FAULT	ABSENT/ERROR/type-range-domain failure 终止 Evaluation，不 coercion/clamp/static fallback。
RW-T09-S9-001	209	1	WIRE_CANONICAL_DIGEST	children/runs/points/commands/Grid rows-columns 保留 semantic order。
RW-T09-S9-002	209	2	WIRE_CANONICAL_DIGEST	bindings 是 set-like，save 前按 bindingId canonical-sort。
RW-T09-S9-003	209	3	WIRE_CANONICAL_DIGEST	current Node wire 无可按 nodeId sort 的 flat collection。
RW-T09-S9-004	210	1	SECURITY_FAULT	Node validation authoritative phases 为 closed JSON/type→property constraints→ContentModel/placement→tree IDs/aggregates→Binding targets/Policy→external readiness。
RW-T09-S9-005	210	2	SECURITY_FAULT	structure phase unsafe 时不执行 later external I/O。
RW-T09-S9-006	211	1	SECURITY_FAULT	duplicate/overlap/missing-or-OOB target、variant mismatch、no Policy 均为不可确认 hard error。
RW-T09-S9-007	211	2	SECURITY_FAULT	Server 不得 auto-delete Binding 或 generate baseline。
RW-T09-S9-008	212	1	DESIGN_INPUT_EXPRESSION	NodeContract 对 imageRef/fontRef 只校验 ValueType shape 与 Asset-id syntax。
RW-T09-S9-009	212	2	ASSET_CAPABILITY_CONCURRENCY	Asset current existence/ACTIVE/kind 属于 Template dependency/readiness。
RW-T09-S9-010	212	3	SECURITY_FAULT	structurally legal invalid authored AssetRef 可 confirm-save INVALID，但不得 Render。
RW-T09-S9-011	213	1	ASSET_CAPABILITY_CONCURRENCY	所有 statically discoverable authored AssetRef atoms 独立按 canonical pointer 进入 current-only dependency projection，即使 overlay/lazy-unused。
RW-T09-S9-012	213	2	ASSET_CAPABILITY_CONCURRENCY	RenderInput/runtime-passed AssetRef 不进入 reverse index。
RW-T09-S9-013	213	3	ASSET_CAPABILITY_CONCURRENCY	只有 final materialized property consumption 形成 OccurrencePath+ConsumerPropertyRef resolve occurrence。
RW-T09-S9-014	213	4	SECURITY_FAULT	runtime resolve failure 使当前 Render zero-output，但不自动将 Template current 标 INVALID。
RW-T09-S9-015	214	1	LAYOUT_SHAPING	Canvas/Text/Vector/QR aggregate geometry rules 由 T10 定义。
RW-T09-S9-016	214	2	LAYOUT_SHAPING	Evaluator 只做可判定 preflight；final geometry authority 是 Engine exact Layout Profile measure/arrange。
RW-T09-S9-017	214	3	SECURITY_FAULT	任何 stage 不得改变已冻结 property identity/unit/default/fail-closed semantics。
RW-T09-S9-018	214	4	SECURITY_FAULT	Node/Run/Point/PathCommand/Track lower aggregate budgets 由 T19 冻结。
RW-T09-S10-001	218	1	SECURITY_FAULT	本合同选择 single global NodeContractCatalog 与 explicit fontRef 消除 distributed property/fallback second authorities。
RW-T09-S10-002	219	1	LAYOUT_SHAPING	legacy-text migration target 覆盖 vertical writing、distributed align、padding、text stroke、shrink-to-fit semantics。
RW-T09-S10-003	219	2	SECURITY_FAULT	不承诺 legacy environment fallback、historical bugs 或 pixel-identical output。
RW-T09-S10-004	220	1	WIRE_CANONICAL_DIGEST	T10–T12/T16 受控增加 fillWeight/margin/stroke/VISIBLE+maxLines 与 structural/composition contracts，并冻结 derived algorithms/output。
RW-T09-S10-005	220	2	SECURITY_FAULT	除显式扩展外，后续票据只能 tighten derived algorithm，不得改变 authored wire/permanent Property Identity。
RW-T09-S10-006	221	1	SECURITY_FAULT	本 ticket 只冻结 exploration spec/downstream constraints，不创建 Catalog/validator/Editor/Evaluator/Renderer/API/persistence implementation。
