requirement_id	source_line	clause_ordinal_on_line	family	normative_summary
RW-T16-S9-018	143	7	RENDERER_OUTPUT	JPEG quantization scaling and entry clamping use the specified integer formulas.
RW-T16-S9-019	143	8	RENDERER_OUTPUT	JPEG marker order and all listed JFIF, ICC, table, scan, and entropy fields are exact.
RW-T16-S9-020	143	9	RENDERER_OUTPUT	Canonical sRGB ICC uses manifest-pinned full bytes, length, and SHA-256.
RW-T16-S9-021	143	10	RENDERER_OUTPUT	Exact libjpeg-turbo source, build, and golden vectors jointly define final entropy bytes.
RW-T16-S9-022	144	1	RENDERER_OUTPUT	PNG and JPEG write no time, software, EXIF, XMP, random identifier, or source metadata.
RW-T16-S9-023	144	2	RENDERER_OUTPUT	Identical static nodes, exact resources, Profiles, DPI, and JPEG quality produce byte-identical encoded images.
RW-T16-S9-024	144	3	RENDERER_OUTPUT	requestId, deadline, lease URL or expiry, retry or cache path, and trace flag cannot change image bytes.
RW-T16-S9-025	145	1	RENDERER_OUTPUT	Layout intermediates use Layout Profile tolerances while final pixels are exact and final encoded images are byte-exact.
RW-T16-S9-026	145	2	RENDERER_OUTPUT	Any observable pixel change requires a new Renderer Profile.
RW-T16-S9-027	145	3	RENDERER_OUTPUT	Encoding-only changes require a new Output Profile, and layout, shaping, or break changes require a new Layout Profile plus a new Renderer compatibility combination when pixels change.
RW-T16-S10-001	149	1	RENDERER_OUTPUT	Engine computes contentSha256 only after complete encoding.
RW-T16-S10-002	149	2	RENDERER_OUTPUT	contentSha256 is exactly SHA-256 of the final encoded image bytes.
RW-T16-S10-003	149	3	RENDERER_OUTPUT	contentSha256 is not Evaluation identity, cache key, authorization value, or business Artifact ID.
RW-T16-S10-004	149	4	RENDERER_OUTPUT	Success metadata is a closed renderweave-render-result/1.0 object with exactly the listed common members.
RW-T16-S10-005	149	5	RENDERER_OUTPUT	JPEG success metadata requires quality while PNG success metadata forbids quality.
RW-T16-S10-006	150	1	RENDERER_OUTPUT	A successful response without trace carries raw image/png or image/jpeg bytes.
RW-T16-S10-007	150	2	RENDERER_OUTPUT	A trace-free success carries the specified fixed content and RenderWeave headers.
RW-T16-S10-008	150	3	RENDERER_OUTPUT	JPEG success additionally carries RenderWeave-Quality.
RW-T16-S10-009	150	4	RENDERER_OUTPUT	Rendering verifies response headers, Command, body length, and digest before public release.
RW-T16-S10-010	151	1	RENDERER_OUTPUT	diagnostics.layoutTrace defaults to false.
RW-T16-S10-011	151	2	RENDERER_OUTPUT	Only independently authorized Rendering may set layoutTrace true.
RW-T16-S10-012	151	3	RENDERER_OUTPUT	Successful trace is a closed renderweave-layout-trace/1.0 value.
RW-T16-S10-013	151	4	RENDERER_OUTPUT	Trace projects Canvas, synthetic occurrences, invisible items, and zero-opacity items in RenderDocument preorder.
RW-T16-S10-014	151	5	RENDERER_OUTPUT	Each trace item contains only the allowed opaque identity, box, transform, bounds, clip, paint index, and overflow fields.
RW-T16-S10-015	151	6	RENDERER_OUTPUT	Diagnostic binary64 values quantize to six decimal places with HALF_EVEN and encode negative zero as zero.
RW-T16-S10-016	151	7	RENDERER_OUTPUT	Trace quantization never feeds back into layout or paint.
RW-T16-S10-017	152	1	RENDERER_OUTPUT	A trace success response is multipart/related with exactly two ordered parts and no extras.
RW-T16-S10-018	152	2	RENDERER_OUTPUT	The first multipart part is the closed result-with-trace JSON media type containing result and layoutTrace.
RW-T16-S10-019	152	3	RENDERER_OUTPUT	The second multipart part is the raw image.
RW-T16-S10-020	152	4	RENDERER_OUTPUT	Each multipart part carries its own Content-Digest.
RW-T16-S10-021	152	5	RENDERER_OUTPUT	Rendering verifies part count, order, media type, requestId, closed JSON, length, and hash before atomic public release.
RW-T16-S10-022	152	6	RENDERER_OUTPUT	Trace overflow returns RENDER_LAYOUT_TRACE_LIMIT_EXCEEDED with zero image and cannot truncate trace.
RW-T16-S10-023	152	7	RENDERER_OUTPUT	A caller may issue a new no-trace request after trace overflow.
RW-T16-S10-024	153	1	RENDERER_OUTPUT	Engine returns only opaque trace to Rendering.
RW-T16-S10-025	153	2	RENDERER_OUTPUT	Before seal Rendering uses request sidecar and permission projection to remove unauthorized fields rather than emit placeholders.
RW-T16-S10-026	153	3	RENDERER_OUTPUT	Rendering atomically seals the final authorized trace projection into the response.
RW-T16-S10-027	153	4	RENDERER_OUTPUT	Raw sidecar, unsealed trace, multipart temporary content, and locator mapping are cleaned immediately after terminal or cancel and no later than deadline.
RW-T16-S10-028	153	5	RENDERER_OUTPUT	Authorized sealed safe trace and multipart bytes may remain only with the sealed response until the Ticket19 five-minute exact-replay cutoff.
RW-T16-S10-029	153	6	RENDERER_OUTPUT	Exact replay cannot depend on raw sidecar re-projection.
RW-T16-S10-030	154	1	RENDERER_OUTPUT	TCP or HTTP chunks do not constitute product partial output.
RW-T16-S10-031	154	2	RENDERER_OUTPUT	A receiver displays or saves output only after verifying complete length, digest, result, and body.
RW-T16-S10-032	154	3	RENDERER_OUTPUT	A truncated response is deleted and recovered only by exact replay of the same Command.
RW-T16-S10-033	154	4	RENDERER_OUTPUT	v1 does not automatically persist successful image bytes.
RW-T16-S10-034	154	5	RENDERER_OUTPUT	Rendering decides whether an authorized public response is streamed.
RW-T16-S11-001	158	1	RENDERER_OUTPUT	Engine terminal failure returns exactly one closed renderweave-render-problem/1.0 object.
RW-T16-S11-002	158	2	RENDERER_OUTPUT	A render problem has exactly the listed required and optional members.
RW-T16-S11-003	158	3	RENDERER_OUTPUT	Inapplicable optional problem members are omitted rather than null.
RW-T16-S11-004	158	4	RENDERER_OUTPUT	Each code uses a closed low-cardinality safe parameters object.
RW-T16-S11-005	158	5	RENDERER_OUTPUT	Problem parameters forbid free text, paths, business text, URL, token, hash, raw cause, and stack.
RW-T16-S11-006	158	6	RENDERER_OUTPUT	Rendering owns retry classification and Engine returns no boolean retry hint.
RW-T16-S11-007	159	1	RENDERER_OUTPUT	Problem HTTP entities use application/vnd.renderweave.render-problem+json with version 1.0.
RW-T16-S11-008	159	2	RENDERER_OUTPUT	HTTP status is transport mapping only and clients use stable code for semantics.
RW-T16-S11-009	160	1	RENDERER_OUTPUT	engineStage is closed to the eleven listed stage values.
RW-T16-S11-010	160	2	RENDERER_OUTPUT	Command and document admission may boundedly collect errors by canonical field order.
RW-T16-S11-011	160	3	RENDERER_OUTPUT	After resource processing begins Engine returns strictly the first error.
RW-T16-S11-012	160	4	RENDERER_OUTPUT	Post-resource first-error order is manifest order, tree preorder, property declaration order, then Run index.
RW-T16-S11-013	161	1	RENDERER_OUTPUT	Control failures use the listed stable RENDER control codes.
RW-T16-S11-014	161	2	RENDERER_OUTPUT	Resource failures reuse the listed resource codes and add FONT_DECORATION_METRICS_MISSING and RESOURCE_BUDGET_EXCEEDED.
RW-T16-S11-015	161	3	RENDERER_OUTPUT	Layout and output failures use at least the listed stable layout, code, raster, output, and trace codes.
RW-T16-S11-016	161	4	RENDERER_OUTPUT	Capacity problem parameters expose only oracle-defined limitId and never actual count or input value.
RW-T16-S11-017	162	1	RENDERER_OUTPUT	Malformed sealed document and digest, manifest, descriptor, Profile, encoder, or seal invariant violations use detailed internal codes and redacted operational alerts.
RW-T16-S11-018	162	2	RENDERER_OUTPUT	Public Rendering folds internal invariant failures to RENDER_INTERNAL_ERROR.
RW-T16-S11-019	162	3	RENDERER_OUTPUT	Legal-but-unrenderable failures retain their specific public code.
RW-T16-S11-020	163	1	RENDERER_OUTPUT	HTTP status maps success, malformed Command, conflict or cancel, unrenderable, upstream resource, busy, deadline, and internal categories to the specified statuses.
RW-T16-S11-021	163	2	RENDERER_OUTPUT	HTTP status mapping never changes code semantics.
RW-T16-S11-022	163	3	RENDERER_OUTPUT	Rendering resends the same Command only for RENDER_ENGINE_BUSY or unknown transport outcome.
RW-T16-S11-023	163	4	RENDERER_OUTPUT	Rendering does not retry timeout, cancel, 4xx, expiry, integrity, decode, layout, raster, or encode failures.
RW-T16-S11-024	163	5	RENDERER_OUTPUT	Engine alone performs permitted internal resource 5xx retry.
RW-T16-S11-025	164	1	RENDERER_OUTPUT	Legal overflow, signed overlap, low contrast, and one-to-three-pixel module outcomes do not create warnings.
RW-T16-S11-026	164	2	RENDERER_OUTPUT	Authorized trace may expose only fixed flags for such legal outcomes.
RW-T16-S11-027	164	3	RENDERER_OUTPUT	There is no warning array, automatic repair, or success-with-error state.
RW-T16-S12-001	168	1	RENDERER_OUTPUT	renderweave-renderer/1.0 is jointly defined by machine-readable algorithm, dependency, and feature manifest, a fixed reference implementation commit, and golden corpus.
RW-T16-S12-002	168	2	RENDERER_OUTPUT	Prose explains boundaries but cannot replace executable conformance vectors.
RW-T16-S12-003	168	3	RENDERER_OUTPUT	Raster manifest pins Skia, FreeType, compiler, build hash, and one CPU path.
RW-T16-S12-004	168	4	RENDERER_OUTPUT	JPEG manifest pins libjpeg-turbo source and build plus quantization, Huffman, and ICC bytes.
RW-T16-S12-005	168	5	RENDERER_OUTPUT	The self-described PNG algorithm still requires boundary golden verification.
RW-T16-S12-006	168	6	RENDERER_OUTPUT	Engine startup reads a read-only certified manifest and enters READY only when the complete exact compatibility combination is supported and evidenced on the current platform.
RW-T16-S12-007	168	7	RENDERER_OUTPUT	Internal health or capability may be exposed internally but is neither visible nor selectable by public callers.
RW-T16-S12-008	169	1	RENDERER_OUTPUT	Layout, shaping, and break changes publish a new Layout Profile.
RW-T16-S12-009	169	2	RENDERER_OUTPUT	Decoder, orientation, color, font parser, raster, antialias, sampling, and QR or Barcode changes publish a new Renderer Profile.
RW-T16-S12-010	169	3	RENDERER_OUTPUT	Encoded-bitstream or metadata-only changes with unchanged pixels publish a new Output Profile.
RW-T16-S12-011	169	4	RENDERER_OUTPUT	Wire changes publish a new corresponding contract version.
RW-T16-S12-012	169	5	RENDERER_OUTPUT	Changes to accepted Asset feature scope publish a new AssetAcceptanceProfile.
RW-T16-S12-013	169	6	RENDERER_OUTPUT	Engine build version, library patch, or environment default cannot silently hot-fix old Profile semantics.
RW-T16-S12-014	170	1	RENDERER_OUTPUT	Ticket19 supplies exact values for Renderer Profile semantic per-request limits.
RW-T16-S12-015	170	2	RENDERER_OUTPUT	A deployment is READY only if it can honor every Profile limit without silently lowering memory or CPU ceilings.
RW-T16-S12-016	170	3	RENDERER_OUTPUT	Deployment concurrency and queue capacity may return BUSY before accepted execution.
RW-T16-S12-017	170	4	RENDERER_OUTPUT	An accepted request must complete within contract budgets or return a contract error.
RW-T16-S12-018	171	1	RENDERER_OUTPUT	READY evidence covers strict wire, canonicalization, digest, layout, shaping, exact pixels, and exact PNG and JPEG bytes.
RW-T16-S12-019	171	2	RENDERER_OUTPUT	READY evidence covers QR and Barcode matrices, image decode, malformed IMAGE and FONT, descriptors, and fetch-security faults.
RW-T16-S12-020	171	3	RENDERER_OUTPUT	READY evidence covers deadline, cancel, retry, registry or shard loss, and output or multipart verification.
RW-T16-S12-021	171	4	RENDERER_OUTPUT	Every allowed OS, CPU, and SIMD combination independently replays the evidence corpus.
RW-T16-S12-022	171	5	RENDERER_OUTPUT	Screenshots, one-sided unit tests, old Haibo tests, and claims based on Skia defaults cannot certify READY.
RW-T16-S12-023	172	1	RENDERER_OUTPUT	The old busbox renderer may contribute implementation and test foundations but its listed wire, DPI, concurrency, font, control, descriptor, trace, locator, and environmental semantics are incompatible.
RW-T16-S12-024	172	2	RENDERER_OUTPUT	A successor implementation must provide new parsers, profiles, resource paths, and control paths and pass the new corpus.
RW-T16-S12-025	172	3	RENDERER_OUTPUT	An adapter or version-string change cannot claim equivalence to this contract.
RW-T16-S12-026	173	1	RENDERER_OUTPUT	The historical Haibo Render Artifact and browser-SVG preview cannot prove this image Renderer or Output Profile contract.
RW-T16-S13-001	177	1	RENDERER_OUTPUT	Ticket19 must freeze exact maximum DPI and surface edge, pixel, decoded-byte, and encoded-byte limits.
RW-T16-S13-002	177	2	RENDERER_OUTPUT	Ticket19 must freeze exact queue, slot, deadline, and checkpoint limits.
RW-T16-S13-003	177	3	RENDERER_OUTPUT	Ticket19 must freeze resource attempt, backoff, fetch-byte, and total-duration limits.
RW-T16-S13-004	177	4	RENDERER_OUTPUT	Ticket19 must freeze manifest and request-local cache limits.
RW-T16-S13-005	177	5	RENDERER_OUTPUT	Ticket19 must freeze font-table, glyph, shaping, paint, and clip limits.
RW-T16-S13-006	177	6	RENDERER_OUTPUT	Ticket19 must freeze QR and Barcode module and content limits.
RW-T16-S13-007	177	7	RENDERER_OUTPUT	Ticket19 must freeze PNG and JPEG encoding limits.
RW-T16-S13-008	177	8	RENDERER_OUTPUT	Ticket19 must freeze trace item, trace byte, and multipart limits.
RW-T16-S13-009	177	9	RENDERER_OUTPUT	Ticket19 must freeze registry and temporary-state retention limits.
RW-T16-S13-010	177	10	RENDERER_OUTPUT	Ticket19 must support frozen limits with peak-memory, CPU, and fault-injection evidence.
RW-T16-S13-011	178	1	RENDERER_OUTPUT	v1 excludes multi-output, batch, page, and node export.
RW-T16-S13-012	178	2	RENDERER_OUTPUT	v1 excludes crop, resize, target-size, and background override.
RW-T16-S13-013	178	3	RENDERER_OUTPUT	v1 excludes WebP, SVG, PDF, and HTML output.
RW-T16-S13-014	178	4	RENDERER_OUTPUT	v1 excludes GPU rendering.
RW-T16-S13-015	178	5	RENDERER_OUTPUT	v1 excludes cross-request output and resource caches.
RW-T16-S13-016	178	6	RENDERER_OUTPUT	v1 excludes Artifact, Workspace, and history persistence.
RW-T16-S13-017	178	7	RENDERER_OUTPUT	v1 excludes public RenderDSL, Command, and Engine APIs.
RW-T16-S13-018	178	8	RENDERER_OUTPUT	v1 excludes partial output, warning image, and placeholder output.
RW-T16-S13-019	178	9	RENDERER_OUTPUT	v1 excludes default and replacement fonts.
RW-T16-S13-020	178	10	RENDERER_OUTPUT	v1 excludes arbitrary ICC, HDR, and CMYK.
RW-T16-S13-021	178	11	RENDERER_OUTPUT	v1 excludes variable, color, and bitmap fonts.
RW-T16-S13-022	178	12	RENDERER_OUTPUT	v1 excludes caller Profile selection, old Haibo fallback, and environment defaults.
RW-T16-S13-023	178	13	RENDERER_OUTPUT	v1 excludes lease renewal and replacement of URLs or Asset current.
RW-T16-S13-024	178	14	RENDERER_OUTPUT	v1 excludes continuing after partial failure and Engine-triggered re-Evaluation.
RW-T16-S13-025	179	1	RENDERER_OUTPUT	Ticket16 freezes exploration specification, domain language, and later implementation and acceptance constraints only.
RW-T16-S13-026	179	2	RENDERER_OUTPUT	Ticket16 creates no Renderer, client, API, queue, registry, cache, codec, Artifact, table, route, deployment configuration, or placeholder implementation.
